ID Cliente,Abandono,Género,Veterano,Casado,Dependientes Económicos,Antigüedad (meses),Servicio Telefónico,Factura Electrónica,Cargo Mensual,Cargo Total,Cuentas Diarias,Multilinea Telefónica: No,Multilinea Telefónica: Sin teléfono,Multilinea Telefónica: Sí,Internet: DSL,Internet: Fibra Óptica,Internet: No,Seguridad en Linea: No,Seguridad en Linea: Sin Internet,Seguridad en Linea: Sí,Respaldo en Linea: No,Respaldo en Linea: Sin Internet,Respaldo en Linea: Sí,Protección de Dispositivo: No,Protección de Dispositivo: Sin Internet,Protección de Dispositivo: Sí,Soporte Técnico: No,Soporte Técnico: Sin Internet,Soporte Técnico: Sí,TV en Streaming: No,TV en Streaming: Sin Internet,TV en Streaming: Sí,Películas en Streaming: No,Películas en Streaming: Sin Internet,Películas en Streaming: Sí,Contrato: Mes a Mes,Contrato: Un Año,Contrato: Dos Años,Método de Pago: Transferencia Bancaria,Método de Pago: Tarjeta de crédito,Método de Pago: Cheque electrónico,Método de Pago: Cheque enviado por correo,No. Servicios Extras
5327-CNLUQ,0,0,0,1,0,48,1,1,96.9,4651.200000000001,3.23,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3
5327-XOKKY,0,0,1,1,0,72,1,1,73.45,5329.0,2.4483333333333333,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
5329-KRDTM,0,0,1,1,0,72,1,0,77.35,5569.2,2.578333333333333,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,3
5331-RGMTT,0,0,1,1,0,54,1,1,99.05,5295.7,3.3016666666666667,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
5334-AFQJB,0,0,1,0,0,72,1,1,25.1,1789.9,0.8366666666666667,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5334-JLAXU,0,1,0,1,0,60,1,1,94.1,5475.9,3.1366666666666663,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
5336-UFNZP,0,1,1,1,1,65,1,1,107.45,7047.5,3.5816666666666666,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
5337-IIWKZ,0,0,0,1,1,34,0,1,44.85,1442.6,1.495,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2
5338-YHWYT,0,0,0,0,1,37,1,0,61.45,2273.65,2.0483333333333333,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,3
5339-PXDVH,0,0,0,0,0,4,1,0,90.65,362.6,3.021666666666667,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
5339-TJFEK,0,0,0,1,1,62,1,1,105.5,6487.2,3.5166666666666666,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
5343-SGUBI,0,1,0,0,0,52,1,1,80.2,4297.6,2.6733333333333333,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
5345-BMKWB,0,0,0,1,0,8,1,0,20.25,162.0,0.675,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5346-BZCHP,0,1,0,1,1,69,1,0,19.4,1346.2,0.6466666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5348-CAGXB,0,0,0,0,0,12,1,1,89.55,1074.6,2.985,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
5349-AZPEW,0,1,0,1,1,5,0,0,25.05,125.5,0.8350000000000001,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5349-IECLD,1,0,0,0,0,2,1,0,94.95,178.1,3.165,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5351-QESIO,0,0,0,0,1,1,0,0,24.2,24.2,0.8066666666666666,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5353-WILCI,0,1,0,0,0,28,1,0,56.05,1569.3999999999999,1.8683333333333332,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
5356-CSVSQ,0,1,0,0,0,3,1,0,64.6,174.2,2.1533333333333333,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
5356-KZCKT,0,0,0,0,0,58,1,1,24.45,1513.6,0.815,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5356-RHIPP,1,0,0,0,0,1,1,1,20.2,20.2,0.6733333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5357-TZHPP,1,0,1,0,0,9,1,1,84.4,732.5,2.8133333333333335,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5360-LJCNJ,0,1,0,1,0,71,1,1,105.15,7555.0,3.5050000000000003,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2
5360-XGYAZ,0,0,0,1,1,72,0,1,65.65,4664.5,2.1883333333333335,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
5364-EVNIB,1,0,0,0,0,13,1,1,79.8,1037.3999999999999,2.6599999999999997,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
5364-XYIRR,1,0,0,1,0,51,1,1,94.65,4827.150000000001,3.1550000000000002,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5365-LLFYV,0,1,0,0,0,2,1,1,45.85,105.6,1.5283333333333333,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5366-IJEQJ,1,0,0,0,0,20,1,1,88.7,1774.0,2.9566666666666666,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
5366-OBVMR,0,1,0,1,0,18,1,1,50.3,905.4,1.6766666666666665,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
5370-IIVVL,0,0,0,0,0,37,1,1,104.5,3778.0,3.4833333333333334,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2
5371-VYLSX,0,1,1,0,0,50,1,1,83.4,4113.7,2.7800000000000002,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
5372-FBKBN,0,1,0,0,1,21,1,0,20.75,452.2,0.6916666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5373-SFODM,1,0,1,1,0,36,1,1,85.25,3069.0,2.841666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5375-XLDOF,0,0,0,1,1,69,1,1,114.35,7665.8,3.8116666666666665,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
5376-DEQCP,1,1,0,0,0,1,1,1,70.6,70.6,2.353333333333333,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5376-PCKNB,0,0,0,1,1,72,1,1,104.45,7459.0,3.481666666666667,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2
5377-NDTOU,0,1,0,1,1,71,1,0,91.05,6464.55,3.0349999999999997,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,4
5378-IKEEG,1,1,0,0,0,1,0,1,35.75,35.75,1.1916666666666667,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
5380-AFSSK,1,1,0,0,0,5,1,1,93.9,469.5,3.1300000000000003,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5380-WJKOV,1,0,0,0,0,34,1,1,106.35,3615.8999999999996,3.545,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
5380-XPJNZ,0,1,0,0,0,38,1,0,20.05,678.2,0.6683333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5382-SOYZL,0,0,0,0,0,22,1,1,95.1,2162.6,3.17,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5382-TEMLV,0,0,0,0,0,45,1,1,50.9,2290.5,1.6966666666666665,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5383-MMTWC,1,1,1,1,0,8,1,1,84.0,613.4,2.8,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5384-ZTTWP,0,1,0,1,1,15,1,0,19.8,297.0,0.66,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
5385-SUIRI,1,0,1,1,0,52,1,1,104.2,5418.400000000001,3.4733333333333336,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
5386-THSLQ,0,1,1,1,0,66,0,0,45.55,3006.2999999999997,1.5183333333333333,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2
5387-ASZNZ,0,1,1,0,0,66,1,1,63.85,4214.1,2.1283333333333334,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,3
5389-FFVKB,1,0,1,1,0,32,1,1,80.3,2569.6,2.6766666666666667,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
5392-AKEMH,0,1,0,0,0,12,1,1,45.05,523.1,1.5016666666666665,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5393-HJZSM,0,1,0,1,1,32,1,0,76.3,2441.6,2.5433333333333334,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,4
5393-RXQSZ,1,0,0,0,0,1,1,0,79.6,79.6,2.6533333333333333,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5394-MEITZ,0,1,0,1,1,60,1,1,80.6,4946.7,2.6866666666666665,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
5394-SVGJV,1,0,0,0,0,37,1,0,98.8,3655.6,3.2933333333333334,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
5396-IZEPB,0,0,0,0,0,9,1,0,19.7,180.7,0.6566666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
5397-NSKQG,0,0,0,1,1,67,0,0,50.9,3410.2999999999997,1.6966666666666665,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
5397-TUPSH,0,0,1,1,0,65,1,1,70.95,4555.2,2.365,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
5399-ZIMKF,0,0,0,0,0,5,1,1,74.65,373.25,2.4883333333333337,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5402-HTOTQ,0,0,0,0,0,16,1,0,55.3,884.8,1.8433333333333333,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5404-GGUKR,0,0,0,0,0,5,1,1,51.35,262.3,1.7116666666666667,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5405-ZMYXQ,0,1,0,0,0,8,1,1,74.6,548.9,2.4866666666666664,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5406-KGRMX,0,1,0,0,0,71,1,0,24.55,1743.05,0.8183333333333334,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5414-OFQCB,0,0,0,0,0,57,1,1,90.45,5229.8,3.015,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
5419-CONWX,1,1,1,0,0,4,1,1,99.8,399.2,3.3266666666666667,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2
5419-JKZNQ,0,0,1,1,0,30,1,0,77.9,2337.0,2.5966666666666667,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5419-JPRRN,1,0,0,0,0,1,1,1,101.45,101.45,3.381666666666667,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5419-KLXBN,1,1,0,1,1,25,1,1,89.15,2228.75,2.9716666666666667,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
5423-BHIXO,0,1,0,0,0,32,1,1,54.2,1739.6,1.8066666666666669,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5424-RLQLC,0,0,0,0,0,10,1,1,59.65,596.5,1.9883333333333333,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
5429-LWCMV,0,1,0,0,0,12,1,1,89.15,1069.8000000000002,2.9716666666666667,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
5433-KYGHE,0,1,0,0,1,14,1,1,86.0,1204.0,2.8666666666666667,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2
5438-QMDDL,0,1,0,1,0,19,1,1,59.8,1136.2,1.9933333333333332,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
5439-WIKXB,0,0,1,1,0,41,1,1,94.55,3876.5499999999997,3.1516666666666664,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5440-FLBQG,1,0,1,1,0,69,1,1,108.4,7318.2,3.6133333333333337,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
5440-VHLUL,0,0,0,0,0,69,1,1,105.2,7258.8,3.506666666666667,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2
5442-BHQNG,0,1,0,0,0,2,1,0,70.35,140.7,2.3449999999999998,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5442-BXVND,0,1,0,1,1,33,1,0,24.25,838.5,0.8083333333333333,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
5442-PPTJY,0,0,0,1,1,12,1,0,19.7,236.39999999999998,0.6566666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5442-UTCVD,1,0,0,0,1,3,1,0,91.85,275.54999999999995,3.0616666666666665,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
5442-XSDCW,1,0,0,1,1,11,1,1,79.5,868.5,2.65,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
5443-SCMKX,0,1,0,1,0,58,1,1,94.3,5469.4,3.143333333333333,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2
5445-GLVOT,0,1,0,0,0,22,1,1,49.8,1095.6,1.66,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5445-PZWGX,1,0,0,0,0,62,1,0,102.0,6324.0,3.4,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,3
5445-UTODQ,1,1,0,1,0,7,1,1,81.1,567.6999999999999,2.703333333333333,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
5446-DKWYW,0,1,1,1,1,61,1,1,65.2,3977.2000000000003,2.1733333333333333,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
5447-VYTKW,0,0,0,0,0,27,1,0,53.45,1443.15,1.7816666666666667,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2
5447-WZAFP,0,1,0,0,0,53,1,1,100.3,5200.8,3.3433333333333333,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2
5448-VWNAM,0,1,0,0,1,19,1,1,75.9,1375.6,2.5300000000000002,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,3
5449-FIBXJ,1,0,0,1,1,19,1,0,103.3,2012.7,3.4433333333333334,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
5451-MHQOF,0,0,0,1,1,56,1,1,24.45,1369.2,0.815,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5451-YHYPW,0,1,1,1,0,72,1,1,115.75,8443.7,3.8583333333333334,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
5453-AXEPF,0,0,0,1,0,17,1,1,80.5,1336.9,2.683333333333333,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5453-YBTWV,0,0,0,1,1,70,1,1,101.1,6994.8,3.3699999999999997,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,4
5456-ITGIC,0,0,1,1,0,72,0,1,64.45,4641.1,2.1483333333333334,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,4
5457-COLHT,0,0,0,1,1,69,1,0,80.65,5564.85,2.6883333333333335,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3
5458-CQJTA,1,0,0,1,1,65,1,1,74.8,4862.0,2.493333333333333,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2
5461-QKNTN,0,0,1,1,0,43,1,1,94.3,4054.9,3.143333333333333,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2
5465-BUBFA,0,1,0,1,1,41,1,0,19.3,772.4,0.6433333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
5468-BPMMO,0,0,0,1,0,46,1,0,19.6,851.2,0.6533333333333334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
5469-CTCWN,1,0,0,1,1,61,1,1,106.0,6547.7,3.533333333333333,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2
5469-NUJUR,0,0,0,0,0,19,1,1,19.95,373.5,0.6649999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5472-CVMDX,0,1,0,0,0,68,0,0,38.9,2719.2,1.2966666666666666,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,3
5473-KHBPS,0,1,0,1,1,52,1,1,95.7,4976.400000000001,3.19,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
5474-LAMUQ,0,0,0,1,0,24,1,0,20.1,533.9,0.67,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
5478-JJVZK,0,1,0,0,0,33,1,1,60.9,2009.7,2.03,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
5480-HPRRX,1,1,1,0,0,3,0,0,25.3,75.9,0.8433333333333334,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5480-TBGPH,1,1,0,1,0,24,1,1,99.3,2383.2,3.31,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2
5480-XTFFL,0,1,0,1,1,31,1,0,21.0,697.7,0.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5481-NTDOH,0,1,1,1,0,67,1,1,107.05,7142.5,3.5683333333333334,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2
5482-NUPNA,1,1,0,0,0,4,1,1,60.4,241.6,2.013333333333333,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,3
5482-PLVPE,1,1,1,0,0,2,0,0,24.35,48.7,0.8116666666666668,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5482-VXSXJ,0,0,0,0,0,22,1,1,93.2,2157.3,3.106666666666667,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
5485-ITNPC,0,0,0,1,0,66,1,1,85.9,5595.3,2.8633333333333337,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,4
5485-WUYWF,1,0,1,0,0,2,1,0,66.4,132.8,2.2133333333333334,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2
5493-SDRDQ,1,0,0,0,0,2,1,1,55.1,110.2,1.8366666666666667,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
5494-HECPR,1,1,0,0,0,1,1,1,80.25,80.25,2.675,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
5494-WOZRZ,0,1,0,1,1,71,1,1,82.0,5822.0,2.7333333333333334,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3
5495-GPSRW,0,0,0,0,0,20,1,1,19.7,419.4,0.6566666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5498-IBWPI,0,1,0,1,1,66,1,1,49.4,3260.4,1.6466666666666667,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
5498-TXHLF,1,1,0,1,1,34,1,0,87.45,2973.3,2.915,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
5499-ECUTN,0,1,0,1,0,47,1,1,66.05,3104.35,2.2016666666666667,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2
5501-TVMGM,0,0,0,0,0,1,1,1,55.25,55.25,1.8416666666666666,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5502-RLUYV,1,1,0,1,1,69,1,1,103.95,7446.9,3.4650000000000003,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2
5504-WSIUR,0,1,0,0,0,70,1,1,90.25,6317.5,3.0083333333333333,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,3
5505-OVWQW,0,1,0,0,0,17,1,0,20.15,342.54999999999995,0.6716666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
